scorer,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200
bodyparts,Nose,Nose,Nose,Head,Head,Head,MainBody,MainBody,MainBody,Butt,Butt,Butt,TailTip,TailTip,TailTip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
139,537.7002,595.0621,0.9415688,521.10535,583.88513,0.7452635,483.74445,561.4388,0.67898726,460.4449,537.2627,0.5380047,474.7037,462.9843,0.95487076
140,540.5364,587.64636,0.9053162,526.8665,581.6222,0.677563,482.27036,561.4388,0.7669413,460.38196,540.9228,0.5139181,474.7037,468.39346,1.0
141,542.9851,581.32196,0.8136532,528.0043,578.43427,0.7342785,480.42798,560.983,0.7984888,459.28735,542.23834,0.4969816,474.15457,471.68152,0.99765205
142,544.49347,572.21136,0.8642609,529.2796,572.90845,0.7353905,480.42798,560.983,0.8699517,459.28735,546.0845,0.60305,474.07562,476.6136,1.0
143,546.3774,568.7276,0.8747068,532.3575,569.3719,0.75233203,480.42798,561.38983,0.8817093,460.20068,547.0398,0.61470336,470.35025,480.90057,0.93982494
144,550.7765,559.8464,0.8618124,536.3547,564.4519,0.77529097,481.4134,561.38983,0.8547467,460.20068,549.8169,0.5859743,469.5007,482.16925,1.0
145,553.87476,552.2872,0.85775834,540.7837,559.225,0.74282324,487.2096,561.57574,0.81207097,462.1985,552.58215,0.5795406,466.6155,487.5858,0.95261955
146,561.0728,547.07666,0.8870544,547.88574,555.04663,0.841976,492.3292,561.57574,0.78649825,466.71277,556.4296,0.6086838,465.91272,495.71994,0.9587425
147,568.52386,544.96027,0.8121977,554.97064,551.32007,0.7870955,502.5722,561.57574,0.6183837,475.74167,559.901,0.46445125,465.91272,501.0525,1.0
148,576.9851,544.915,0.86712956,564.28937,548.7785,0.8123938,508.3745,560.3427,0.6219215,481.86667,561.0741,0.5256917,465.17023,501.9848,0.989437
149,584.4714,542.7837,0.91608024,570.00964,548.1419,0.83231527,525.4204,559.24854,0.63930184,489.86496,561.5048,0.5942118,464.82132,504.10605,0.9894036
150,591.1437,540.45667,0.9649916,579.34296,545.5308,0.8435745,532.0907,559.2125,0.69133735,498.4625,561.5048,0.7721265,464.27145,504.10605,0.9876204
151,597.4296,537.4206,0.96629983,584.2231,543.8446,0.87909704,540.6928,555.84283,0.62641644,503.17377,561.5048,0.8718586,464.27145,504.10605,0.980507
152,602.8017,535.37964,0.89233476,588.22626,540.9557,0.87397575,542.6345,554.4768,0.6469015,506.11166,561.3801,0.81323385,464.27145,505.35245,0.9356143
153,608.07,532.16925,0.9142786,595.0716,538.59814,0.89866287,544.51117,553.61774,0.7618563,510.50235,559.94415,0.8236587,464.72598,505.35245,0.9978184
154,614.25446,529.3117,0.89368004,600.53845,535.8913,0.87758654,555.49884,550.2203,0.68843675,517.9164,559.9106,0.81209147,466.79633,505.40463,0.8997368
155,623.28406,526.0648,0.9389246,610.80347,530.53314,0.8375353,566.50934,547.5007,0.6864595,526.0757,559.37555,0.71925735,467.00723,516.6806,0.90165055
156,631.5758,522.9326,0.9592291,617.3561,529.1193,0.8780457,573.2264,544.20465,0.7305243,535.8492,558.69073,0.8074349,467.00723,526.1085,0.8631508
157,639.3829,519.03503,0.93214643,625.02155,525.8778,0.9064027,577.0781,543.81274,0.73443145,542.7907,556.8353,0.6366918,470.9254,526.47626,0.8701851
158,645.41626,517.95337,0.926727,630.8811,524.07153,0.8994659,591.8361,537.1194,0.77783954,550.0872,551.3851,0.48628289,475.7524,530.4146,0.7344461
159,654.11066,517.07196,0.9059259,640.79016,522.17285,0.87801635,606.80646,534.26825,0.7373305,561.49744,550.4789,0.64804685,487.59552,530.4146,0.8815339
160,660.2765,512.82245,0.91171074,646.5928,519.8853,0.88580394,611.60297,532.8477,0.79289025,569.81,548.0767,0.8450011,489.11252,527.3646,0.86197263
161,666.48016,509.25354,0.853433,653.73334,516.5529,0.8948153,614.2834,531.87317,0.7110708,575.094,545.9819,0.8622011,493.50006,527.3646,0.8254
162,672.23114,504.6126,0.84854925,660.17194,512.7751,0.844264,620.59894,528.8054,0.688574,581.1703,544.16504,0.85575515,499.98853,531.0799,0.8839487
163,678.6108,500.6773,0.91132146,664.2267,508.27597,0.88383734,624.5608,527.02936,0.65185654,588.37085,541.55475,0.95697474,506.67914,534.05927,0.8444008
164,685.71875,497.42484,0.8466969,674.21765,504.38303,0.8101524,638.63495,519.5645,0.7313948,594.71545,537.5833,0.8962405,509.12903,535.2704,0.7867676
165,691.8249,494.46494,0.8196681,679.28815,501.57205,0.9175545,643.60736,516.4729,0.74998116,602.7068,535.01715,0.9365294,515.4282,536.6125,0.8711872
166,700.0627,492.7488,0.84293324,685.5547,498.89288,0.850171,650.15094,513.20856,0.7583095,610.90356,532.27826,0.88008994,522.6089,537.52844,0.9363474
167,704.96094,490.95065,0.8798485,691.4204,497.50174,0.8333955,659.0267,510.3373,0.77282846,618.0066,530.2548,0.84694105,532.5966,538.31036,0.9668698
168,711.61285,490.3069,0.92553973,697.96783,496.16342,0.90018284,663.7851,509.77594,0.73161227,623.208,529.6631,0.76158017,537.3713,538.79974,0.8864089
169,718.04565,490.3069,0.88879555,705.2066,496.16342,0.88592714,668.1545,509.45093,0.7370233,628.21716,528.5134,0.8352631,541.8298,538.31036,0.89554626
170,724.1475,490.3069,0.88351136,710.4397,496.16342,0.8737298,675.18365,507.23367,0.7193774,633.43445,524.3065,0.8877336,546.2003,537.52844,0.91051114
171,728.54596,495.97647,0.7696425,714.4437,498.69824,0.8116236,677.73816,506.43774,0.66550994,636.9528,519.8826,0.96045,553.1644,535.366,0.7910682
172,732.6015,506.3144,0.83447975,719.8346,503.63843,0.7098282,680.5181,505.87192,0.7636158,638.9362,517.5694,0.9432335,553.7349,531.0188,0.9041375
173,734.23846,511.89673,0.85774803,720.87775,507.4593,0.788829,681.00934,505.60895,0.7136339,641.7409,515.42584,0.946174,553.7352,530.5999,0.90071356
174,738.6199,517.84607,0.93124366,725.4144,510.69608,0.8044017,683.3644,505.60895,0.67242193,644.8048,512.3051,0.8846737,556.4234,529.386,0.95958185
175,745.6983,520.8544,0.9446737,730.95325,512.4611,0.8282773,694.2355,505.87192,0.702137,649.69165,508.46735,0.9225696,566.3448,527.06177,0.9502694
176,750.75464,522.2988,0.94387203,736.4096,514.7634,0.80504346,697.40967,505.87192,0.70982003,654.236,505.14133,0.859011,572.0225,520.6413,0.811357
177,756.09796,523.8232,0.9385604,743.2808,516.1037,0.7812506,701.88544,506.16525,0.67052794,661.8779,504.8606,0.7993535,573.88165,514.4304,0.91795594
178,764.6956,527.96765,0.92472404,751.25916,520.8464,0.8050474,709.7107,508.18176,0.72031474,669.19464,504.84866,0.5301648,580.8604,513.801,0.96686447
179,770.9559,531.7066,0.9355575,758.5431,524.15576,0.7807809,714.0363,509.75626,0.70944315,675.0267,504.84866,0.6254764,594.78046,506.3843,0.8685814
180,778.69275,535.3939,0.91683114,765.0051,527.52625,0.78529143,724.4964,514.6278,0.71664643,683.86566,504.8606,0.84165686,596.8032,499.56537,0.9604255
181,784.7691,537.62823,0.9669188,770.71136,530.5389,0.82983375,728.4082,515.3063,0.73293895,689.9911,505.67706,0.92203593,603.73425,499.56537,0.8608633
182,789.9084,539.0724,0.9200671,776.397,532.1509,0.76541406,734.73126,519.47766,0.7415517,696.74146,510.7753,0.7050292,612.3572,499.56537,0.9443285
183,799.06366,540.36017,0.9104809,785.0228,533.9628,0.8031808,744.82355,523.5286,0.6759471,704.99744,517.19806,0.69386625,624.9991,503.9988,0.7942802
184,807.55066,542.2827,0.8506106,793.39624,536.0981,0.78950506,754.17786,527.7211,0.68477684,714.454,518.4784,0.818602,631.1072,505.60275,0.9233864
185,814.40125,545.5543,0.90990764,801.7426,538.649,0.8416656,758.31714,528.215,0.6916934,719.1922,520.7459,0.88456994,633.2011,506.36935,0.8507247
186,819.0707,546.88477,0.91525567,805.6981,540.5395,0.7961464,767.2329,532.06116,0.69363916,726.0815,522.03064,0.86706173,640.7354,509.60962,0.83287555
187,827.2348,550.68976,0.87831104,813.9196,544.86975,0.72545695,775.5826,533.7291,0.83100915,733.80804,525.14044,0.6683695,648.28204,509.60962,0.86294425
188,833.78937,552.842,0.8564699,820.1142,546.8257,0.7847161,780.81244,536.93304,0.7688809,743.13226,527.3495,0.6001084,660.77344,509.60962,0.9721644
189,841.9232,555.0998,0.84743595,830.81555,550.5019,0.7345102,788.4682,538.7827,0.7194469,748.5653,530.3853,0.6460629,668.685,505.32388,0.900529
190,846.9494,555.97345,0.84582627,834.0017,551.5766,0.79484016,792.18164,539.965,0.6891067,754.475,530.8993,0.8796733,671.4744,505.32388,0.8855494
191,852.5089,555.97345,0.8752799,838.1166,551.5766,0.76751685,799.12463,543.36,0.6769004,761.23376,532.5384,0.8803183,676.1686,505.32388,0.958661
192,858.1575,555.97345,0.87971956,844.65796,551.5766,0.75672114,803.458,544.52814,0.745926,763.92114,536.65375,0.87096745,680.87427,509.4545,0.8983083
193,862.5042,555.1121,0.8665444,851.1378,551.40424,0.8064671,809.2773,546.17303,0.79870504,769.78564,541.34485,0.8044122,694.17426,520.7548,0.8592672
194,869.5571,554.2917,0.9297344,856.56256,550.2182,0.80388165,809.9595,546.17303,0.72536665,772.7397,541.7124,0.7652895,695.10254,522.2029,0.9404345
195,874.2678,552.7689,0.880715,864.392,549.4306,0.87520874,815.698,546.1947,0.67437536,777.8844,541.7621,0.7645463,696.2915,522.9012,0.9089285
196,880.328,552.0508,0.868175,867.8063,548.3174,0.9023441,818.502,546.1947,0.66621166,782.5901,542.2469,0.8121023,700.12885,525.79803,0.9228559
197,883.93506,548.5344,0.865472,869.79645,547.0666,0.8109858,822.7921,546.62946,0.7076572,786.0799,543.9351,0.8870272,707.2237,526.6993,0.89894485
198,885.31647,542.43964,0.5063413,870.47894,545.453,0.58038956,823.74036,546.99274,0.7362821,787.7183,545.8477,0.94214153,707.6262,534.39185,0.8904844
199,885.70294,539.86566,0.55168396,872.6466,544.33417,0.6349829,824.7143,546.99274,0.71127033,787.8783,547.1807,0.9358364,707.7166,539.0796,0.98142976
200,887.22815,537.15375,0.5071784,873.55615,542.93677,0.6484153,824.83044,546.99274,0.7122185,788.15826,547.1807,0.92519027,707.7166,539.0796,0.9731425
201,888.9313,536.15186,0.52202535,873.62134,541.0065,0.6972852,825.2693,546.8109,0.67615366,788.19214,547.2346,0.90939724,707.7166,540.41406,0.95964724
202,888.9313,530.85596,0.6061136,874.1161,537.9954,0.6600818,825.2762,546.8109,0.6641371,788.72394,547.37604,0.8966702,708.7957,540.41406,0.9414479
203,888.9313,527.88776,0.5689373,874.1161,535.5587,0.716478,825.36206,546.27795,0.65683883,791.5483,548.43866,0.9159596,709.67834,540.41406,0.9814057
204,886.6956,521.78235,0.7296693,874.1161,531.3077,0.77147585,826.1711,546.14557,0.63203114,792.0987,549.79156,0.868822,713.38477,547.9678,0.9409231
205,881.39514,514.7499,0.8696031,870.6024,526.4028,0.85255265,828.72626,546.14557,0.6969374,792.726,551.76935,0.85180455,713.96185,550.631,0.88500154
206,879.7926,508.75607,0.8553646,870.6024,520.69055,0.8520507,830.3472,544.2492,0.72848433,793.87805,552.8407,0.7797518,717.29724,555.8185,0.914457
207,879.7926,502.8414,0.8704348,870.6024,515.80835,0.89324987,832.15356,541.79315,0.7614379,796.0031,553.41174,0.67434454,721.02075,560.7339,0.82546556
208,879.7926,497.54904,0.89170754,871.92053,510.74393,0.94958484,840.13007,535.40985,0.75442827,801.6344,553.4459,0.80193514,728.71655,560.7339,0.8833671
209,880.7802,492.19363,1.0,872.4536,507.1017,0.8802173,844.1247,532.9097,0.81767327,806.6367,553.41174,0.8007578,735.9456,560.7339,0.85401785
210,880.7802,486.73248,0.99272984,872.4536,501.0491,0.9676419,849.00946,528.66284,0.7999756,812.06,553.2682,0.7292827,743.5738,558.67145,0.84292185
211,880.7802,481.5151,0.94639105,872.4536,497.93628,1.0,849.90533,526.7352,0.8285603,815.23267,553.2682,0.72960705,744.4631,553.17975,0.8909149
212,873.6938,475.4486,0.8538546,872.28735,493.4377,0.9271669,851.5393,524.90125,0.84315133,816.5898,553.2682,0.74029523,744.77026,549.6653,0.91503584
213,871.11206,472.3755,0.87975454,870.10376,491.28738,0.9207584,852.0385,523.9208,0.86266434,818.86444,553.2682,0.72277963,747.74536,549.6653,0.91998357
214,868.68665,468.86917,0.98647696,869.46106,486.35083,0.89493334,855.02997,521.02936,0.7759941,827.7809,552.2109,0.7343404,754.96924,549.6653,0.90366125
215,865.3855,465.35318,0.92608047,868.1318,483.51132,0.911807,857.0013,516.67395,0.7564498,833.3789,552.2109,0.7342176,760.91486,551.5748,0.846739
216,860.9218,462.2961,0.9593535,863.7805,480.31027,0.88262826,857.0013,513.0398,0.753112,833.4188,551.39575,0.8391327,765.92944,553.3981,0.7780285
217,854.015,458.5818,0.87988913,859.995,477.13522,0.9396443,858.5449,509.81506,0.7205545,834.9361,549.0765,0.8790427,768.24005,556.987,0.8634221
218,847.9847,455.0754,0.8694542,856.41614,472.64987,0.8249809,857.0013,507.25763,0.67667055,837.8401,547.5054,0.8125722,775.44104,557.39514,0.83098185
219,846.15564,450.2476,0.9720861,854.299,468.1955,0.8748278,856.80383,497.22015,0.656931,842.37024,546.1773,0.85007024,780.51294,557.39514,0.8444326
220,845.9948,444.56903,0.94990593,853.0455,462.0223,0.90212154,856.4011,496.34412,0.6351724,846.7133,542.0847,0.8168024,784.32605,556.987,0.74187684
221,845.59454,435.08978,0.96407866,852.47394,454.26184,0.8318857,855.74304,487.00497,0.67386746,847.58295,533.2085,0.850575,784.6458,556.987,0.8664873
222,844.27203,429.5605,0.96805763,851.06665,447.58582,0.85778886,855.55005,480.71307,0.76962394,848.4451,530.5256,0.7553102,785.68225,557.39514,0.91029865
223,841.5086,421.19904,0.9916465,849.2924,440.59814,0.79106796,854.2344,477.23755,0.69279546,851.43115,523.509,0.81050044,796.8596,558.09875,0.7965617
224,839.63934,415.53342,0.94038385,846.1684,432.4544,0.88631177,854.21533,463.99454,0.7679475,855.2672,515.3253,0.8248065,798.0306,558.4326,0.8393002
225,836.5112,407.944,0.95056045,844.34827,425.7297,0.83704793,852.01624,459.25223,0.73474663,856.94147,506.7428,0.8813854,802.9259,558.4326,0.8642933
226,832.92694,401.98004,0.9836999,841.109,419.72556,0.8294946,850.62897,451.5165,0.82667285,856.94147,498.8949,0.8171178,810.27844,558.4326,0.81302506
227,827.6318,394.93967,0.99767953,836.40674,411.6994,0.8709522,847.04974,443.64624,0.6485947,856.94147,493.4219,0.66005844,817.0914,555.2491,0.8821087
228,827.1941,385.9719,1.0,834.4861,405.05557,0.8690921,843.49567,436.2689,0.7402619,854.17975,483.70105,0.7186483,828.7775,551.8685,0.9132128
229,827.0844,378.28207,0.972743,832.97784,397.08527,0.93551934,841.8287,427.854,0.71535355,853.6106,473.2923,0.8552834,837.0908,551.7668,0.89006805
230,826.8734,369.9757,1.0,832.55084,389.1821,0.8569866,841.5458,417.97586,0.7253756,852.2113,467.49957,0.8741062,837.0908,547.5006,0.93293
231,825.1881,362.74966,0.94974196,831.369,380.62592,0.963878,839.7955,412.64282,0.76015794,848.9913,460.54904,0.66715205,837.0908,530.8785,0.5358683
232,823.9337,352.47012,1.0,830.0664,371.54388,0.90084445,838.34924,399.9077,0.7946795,847.20404,450.57455,0.58846253,836.23224,526.1233,0.92024755
233,819.8139,345.59558,0.9725345,827.8718,362.8311,0.90177006,836.33435,396.0493,0.7656611,845.1855,441.36212,0.866583,835.9155,522.56726,0.95167094
234,815.5306,337.48608,0.95992094,822.93713,355.34305,0.86906594,832.84344,387.5655,0.7896003,842.77954,432.7981,0.8605836,835.9155,515.3621,0.93155783
235,809.9647,333.09503,0.97473323,818.39465,349.67862,0.90448,831.10315,380.2883,0.7251904,841.0773,424.63324,0.8261578,836.23224,508.71338,0.97252285
236,803.52576,325.94327,0.96407676,813.6699,343.10785,0.84371763,826.488,373.13837,0.7321265,839.0041,418.05182,0.64292264,842.7936,502.16312,0.90895057
237,797.76904,320.4028,0.9511925,807.31976,336.33765,0.8382187,823.0737,364.6077,0.7839749,837.5558,407.71085,0.8421267,846.2043,493.2319,0.9222432
238,793.5541,313.64252,0.9810579,802.75397,329.53207,0.9364367,818.77045,357.66977,0.78317475,836.7556,400.46954,0.864741,851.771,484.59497,0.9874059
239,790.2026,306.36075,1.0,798.9017,323.8939,0.8679827,815.87537,353.02176,0.73439866,835.15204,393.29898,0.85300905,851.771,473.7014,0.937636
240,784.2782,300.13873,0.92676866,795.0647,315.32062,0.84601873,810.54974,346.14044,0.64135116,830.68756,385.49924,0.75227976,851.771,459.46478,0.78938514
241,779.87286,292.13718,0.96613157,790.2857,308.39557,0.847052,807.40454,334.9718,0.74461395,827.70996,379.10886,0.6348623,850.1214,457.83673,0.9391156
242,776.30414,286.14102,0.92695326,786.1095,301.76184,0.92562425,802.5416,328.33224,0.71260554,825.7646,372.01315,0.7993037,847.02747,455.24893,0.9184803
243,774.0427,280.49667,0.9607839,783.5157,296.96,0.85627663,800.46606,325.06934,0.7702989,823.1037,364.50732,0.93391305,847.02747,447.51727,0.8894096
244,771.7919,274.7623,1.0,780.8938,291.50406,0.8741237,797.2128,318.14078,0.7982729,819.0314,357.10715,0.94243664,847.02747,439.94904,0.9490228
245,765.613,269.79242,0.93940586,776.496,284.55264,0.86696994,793.7155,311.19427,0.7530512,817.5164,350.33884,0.8595987,847.02747,430.6066,0.8930663
246,762.155,263.0647,0.96776587,771.58136,278.90643,0.9118509,789.3058,305.50705,0.7721542,812.72614,345.33548,0.75768304,848.1081,424.70337,0.86197484
247,759.92944,255.22597,0.9311618,767.6916,271.81885,0.94136006,785.33887,299.0473,0.6915891,809.593,338.83908,0.8659251,849.2106,419.17255,0.9607813
248,759.92944,250.673,0.9206352,766.4206,266.15704,0.90139365,782.91003,294.45084,0.72511286,807.79535,333.5768,0.8999836,848.1081,409.8771,0.8719674
249,759.92944,243.31483,0.9996833,766.4206,260.9714,0.8923259,779.3338,288.00183,0.766048,803.2382,328.8792,0.9265634,845.6226,400.8318,0.88517153
250,761.88684,238.37878,0.9421872,766.4206,254.2942,0.9953322,778.8083,284.79773,0.72805786,798.009,324.6452,0.89100194,842.20667,394.36227,0.92751664
251,767.5035,230.17241,0.9447197,770.6386,249.49751,0.8859509,778.8083,277.77435,0.7229313,795.39,319.678,0.7424083,832.2871,393.70447,0.89597183
252,774.2812,225.65968,1.0,774.5865,244.5795,0.90618104,778.8083,273.34622,0.8602598,792.0845,314.3854,0.9020348,830.3298,390.1921,0.9354956
253,780.40936,221.78398,0.92416793,779.27185,240.59131,0.96436226,779.2594,270.84055,0.8293195,786.0741,310.62207,0.89784276,817.0718,390.1921,0.8225708
254,784.9871,217.75581,0.9194011,782.10223,236.44527,0.88316697,779.2594,267.15546,0.8029528,783.0674,305.88422,0.81009185,812.45544,382.62488,0.97137344
255,788.3764,209.69533,0.9894661,786.2109,228.11992,0.87765825,779.6171,259.16028,0.85054266,777.4675,299.657,0.832456,807.9268,382.06503,0.91579217
256,791.4718,203.27118,0.88477314,788.3061,221.31389,0.9440169,780.61115,252.88962,0.7736641,772.8968,292.51633,0.7861785,799.416,376.05243,0.90716964
257,795.51685,194.52481,1.0,791.0281,212.14134,0.9135311,780.8106,244.06172,0.7587387,772.8968,285.0417,0.86651236,797.8455,371.86505,0.96433675
258,797.5395,190.26418,0.8771511,793.6554,206.68109,0.9910922,781.9018,237.21074,0.7132727,772.8968,280.32666,0.7872248,794.078,364.42725,0.96906096
259,805.3743,186.65553,0.8731391,798.7457,202.97012,0.90167636,784.392,230.25812,0.7796151,773.9038,273.05518,0.6691627,791.6388,355.28198,0.9402083
260,813.6986,183.07298,0.7969873,804.28046,197.71576,0.93009025,788.9976,225.88568,0.859513,773.9038,264.0144,0.74211854,785.8757,347.32352,0.9661521
261,818.54926,181.22556,0.86879486,810.23126,195.07886,0.9097277,790.52374,223.50902,0.75636595,774.3091,259.54068,0.88289934,777.62866,341.94,0.9948985
262,821.66254,179.52802,0.83402973,812.863,192.25774,0.9706494,793.2397,219.85304,0.6993816,774.3091,255.59715,0.8604996,771.94934,340.0219,1.0
263,825.64685,177.07408,0.7963305,817.63794,189.49026,0.9702773,795.62085,215.58606,0.7291009,775.60297,252.07288,0.8350683,771.94934,337.40988,0.94559234
264,830.1345,173.12955,0.812285,822.17615,185.8037,0.92450553,799.50305,210.35982,0.78515184,780.2007,247.25912,0.7919402,771.94934,325.60684,0.95205456
265,836.3894,167.80887,0.85478103,827.3022,179.27988,0.9360146,804.7779,202.98264,0.7563598,783.46313,242.24426,0.6748254,771.9838,321.00876,0.92898154
266,842.3617,163.56628,0.81191456,832.1395,175.18567,0.8675317,808.3184,199.42033,0.75074595,783.7497,236.4256,0.62800807,771.9838,315.12845,1.0
267,846.49774,163.56628,0.83850056,837.2606,172.48468,0.97708184,809.7194,195.47078,0.78670657,785.8314,229.90317,0.6500521,771.9838,310.46368,0.9797065
268,849.30304,163.56628,0.84386384,838.10706,172.48468,0.89546514,811.50653,194.55807,0.764522,787.01965,227.03691,0.7356619,768.0193,307.6996,0.950958
269,853.83,165.24753,0.80696064,841.77795,172.48468,0.92250955,815.8163,194.41734,0.7766628,787.01965,225.56203,0.938464,766.96466,307.6996,0.9428754
270,857.9349,171.00313,0.83661824,844.65234,174.97903,0.90705884,817.4527,194.41734,0.78096706,787.09705,225.20557,0.9288388,766.96466,306.01474,0.9479848
271,860.84937,180.47691,0.9061824,847.6757,180.35616,0.91593266,818.22186,194.41734,0.78320915,787.09705,224.5681,0.96633637,766.96466,305.5694,0.963332
272,862.3602,186.49881,0.83329606,848.9434,186.71681,0.8864511,818.9366,195.22662,0.7920606,787.0225,224.43436,0.95116985,766.96466,305.44843,0.9326064
273,863.0756,198.96921,0.80835634,849.268,193.11879,0.8443189,819.40533,196.5947,0.82693726,787.01086,223.83755,0.9250104,766.96466,303.28674,0.85222316
274,865.01605,207.28085,0.9240139,853.72375,198.0499,0.86673623,818.9366,198.54518,0.7689809,786.42804,222.79677,0.8881607,766.0193,297.27023,0.92466044
275,867.6835,211.16681,1.0,856.0472,202.92033,0.92863166,818.9366,199.00641,0.7925773,785.4272,221.27486,0.8699583,764.11273,292.56082,0.99434537
276,872.0323,215.52164,0.9579039,860.9674,207.22151,0.9783586,818.7637,202.67769,0.7882006,785.09064,219.00804,0.84105486,755.4632,284.21646,0.9674109
277,874.42285,216.0154,0.93383276,863.6606,208.44238,0.92637557,818.7637,203.81151,0.82673705,785.0753,217.43715,0.75401014,751.20386,277.97922,0.9500565
278,879.97833,219.17407,0.8892671,867.0736,208.912,0.9122808,818.7637,204.6873,0.8150484,785.0753,215.57738,0.79677767,748.08606,275.59723,0.9686183
279,881.1305,220.67221,0.9282097,868.5131,211.05261,0.8959525,827.4888,204.94258,0.8268577,785.09064,215.51862,0.8024672,746.9474,273.20377,0.914953
280,881.1305,224.05905,0.84232336,868.5131,212.60757,0.77783424,827.8625,206.31113,0.85703146,785.6548,215.51862,0.7706556,745.6648,273.20377,0.9007152
281,881.1305,226.1618,0.90238154,868.5131,215.6999,0.7987202,827.8625,208.3596,0.8514218,785.6548,215.51862,0.7793114,745.0583,273.20377,0.90626484
282,879.1733,228.88686,0.95393896,867.7513,217.63812,0.9181343,827.4888,208.75917,0.88107574,785.6548,217.06264,0.7663951,745.0583,274.44803,0.91470134
283,872.5069,233.0005,0.9585868,863.5587,220.38718,0.89498323,826.9598,209.33252,0.92568296,785.5164,217.84122,0.7787757,745.6648,280.60458,0.8733844
284,868.7536,234.14568,0.9854871,859.9915,220.83728,0.9049357,825.14343,210.61288,0.94160396,784.61346,219.45834,0.86059576,747.81226,280.60458,0.96120036
285,864.39545,237.95508,0.9664891,857.9053,223.66998,0.8516577,824.4088,210.84286,0.9487534,784.61346,219.45834,0.8367765,753.62177,280.60458,0.94569707
286,861.5775,241.3529,0.89075005,855.16266,226.0734,0.77112335,819.39545,211.00949,0.8973348,784.16504,219.45834,0.7926905,760.71625,280.58707,0.9022725
287,861.5775,245.42758,0.910226,855.16266,230.83919,0.83605146,819.10657,211.08917,0.9496325,783.55255,217.54399,0.7041867,760.71625,265.92377,0.9614455
288,861.5775,251.38463,0.89004236,855.16266,234.18301,0.7839314,819.10657,211.74448,0.9524332,783.4167,213.56905,0.603015,760.71625,253.34541,0.96022123
289,862.067,254.95555,0.87559813,855.6825,240.41096,0.8082718,819.15466,213.76799,0.8452099,783.55255,213.56905,0.81057787,754.0604,253.34541,0.9623185
290,863.9764,259.12396,0.94365335,857.067,243.4575,0.8288289,819.15466,215.64566,0.7594097,783.55255,213.56905,0.87614805,753.0707,253.34541,0.9333924
291,865.63873,262.56152,0.95205015,857.9651,247.1826,0.88947964,824.5777,218.61879,0.7039288,783.80133,214.25203,0.8190138,749.41046,256.34363,0.9203932
